id,questions,answers
1238ff518c3d43f6953f90c9,What subgenre of the blues is the performer of I'm Ready associated with?,Chicago blues
1d6659b7ab80437384acdc47,What did the conflict the Battle of Khafji was part of advertently do in the early 1990s?,radicalize the Islamist movement
21b26d78c3a440ef80123f05,Who plays the One Day at a Time character that shares a first name with the spouse of Michal?,Richard Masur
624d295107c84b3ca791dfaa,When was the statue of the person who brought the ark of the covenant to Jerusalem moved inside?,1873
8d98dc484f8c4fa78498340b,What is the capital of the county where Robert Johnson Henderson was born?,Covington
066e41fbaed0481d9a424e03,The performer of Folk Singer is associated with which subgenre of the blues?,Chicago blues
d769c39aa7f946fc9403bebf,What year did the war that involved Desert Patrol Vehicles start?,2 August 1990
5259c85d289744bfbf05c06c,Which subgenre of the blues is the performer of Fathers and Sons associated with?,Chicago blues
487c2fa28eee4349ad88f177,When did the war begin in which Iraqi pilot Jameel Sayhood fought in?,1991
e8bf4d7be3844a22b6a45e0c,"Who manufactured the 747, bearing the name of the company that manufactured the AGM-84H/K SLAM-ER?",Boeing Commercial Airplanes
1c8f48ff4fa5458cb2f71554,What year did the war in Soldier Five start?,2 August 1990
a6f4d20bdd694abfb5f9dde0,Who is the spouse of the performer of the album Kati Simveni?,Nikos Karvelas
fd17ff9da2a14baf904456cd,What company manufactures the 747 model for the company that makes Thomas-Morse MB-3?,Boeing Commercial Airplanes
78b74ed050f546a6883c1242,Who sang up where we belong with the singer singing the theme song to wonder years?,Jennifer Warnes
1d526dc7d943410d989cbcc4,To which political party does the mother of Alexander Aris belong?,National League for Democracy (NLD) party
86a123890b4c4e08aedfde25,What did the mother of Alexander Aris become a part of in Burma?,the Burmese parliament
041a96ee18b042fda35793f8,Which subgenre of the blues is the lyricist of Mannish Boy associated with?,Chicago blues
3de33d261c544aa0b9bb3339,What is the genre of the songwriter of Go Rest High on That Mountain?,bluegrass
0b6f42530bb046ed8dc6e42b,The performer of Electric Mud is associated with which subgenre of the blues?,Chicago blues
e4e670be6b73408091e1ac5e,What year did the war Scott Speicher fought in start?,2 August 1990
5c69a0c65e7d410c9304418d,What year did the war Jameel Sayhood fought in start?,2 August 1990
677adc75ea60498c8e0d9d64,"Who manufactured the model 747 aircraft, named for the corporation that created the CIM-10 Bomarc?",Boeing Commercial Airplanes
830798db3c6f44aebae1945e,Who sang Up Where We Belong with the singer of the theme song from Wonder Years?,Jennifer Warnes
150e6e6f4f104431b0c332b3,Who sang Up Where We Belong with Heart & Soul's singer?,Jennifer Warnes
0e0a330f726f46bc850b421e,What is the genre of the singer of Go Rest High on That Mountain?,bluegrass
2eea69f30cd04dfdb820f5f2,Who sang Up Where We Belong with the performer of Live in New York?,Jennifer Warnes
09b54baee5374c92b5ab088a,What is the genre of the songwriter of Go Rest High on That Mountain?,bluegrass
594e5ece0c274bceb1efc53c,When did the singer of you can keep your hat on record with a little help from my friends?,Early 1968
446c388afe4f40039a4f14ea,What did the conflict in which Desert Patrol Vehicles was used inadvertently do in the early1990s?,radicalize the Islamist movement
aa9e566ad1934ca5a1828afe,Who is the father of the only U.S. President whose grandfather was also President?,John Scott Harrison
b26e6692421e492286a8d36c,What did the creator of Freedom from Fear become a part of in Burma?,the Burmese parliament
39e251ccdfa94541b169411e,Where is the bust of the only U.S. president whose grandfather was also president?,Indiana Statehouse
c1e6e20cb1a2488292ebc9de,when did the performer of No Ordinary World record with a little help from my friends ?,Early 1968
6b3e79cd5af1437b9d758c60,Who was the father of the only US president whose grandfather was also president?,John Scott Harrison
fd2ce76739ab430bb0cc8490,What did the war that where the Desert Patrol Vehicle first fought inadvertently do in the early 1990s?,radicalize the Islamist movement
cc36240d3f10437babff5062,"Which aircraft manufacturer that got a contract with the MoD, was the manufacturer of the 747?",Boeing Commercial Airplanes
3d6e468694f44ee6a86bb77c,What subgenre of the blues is The Real Folk Blues performer associated with?,Chicago blues
0ed288898c6a46eda461a01b,Where is the bust of the only US president whose grandfather was also a president located?,Indiana Statehouse
5b6b924ceab94317abc833fd,The war involving Jameel Sayhood did what in the early 1990s?,radicalize the Islamist movement
333c95d9652f4d81b27e34f4,What political party does the creator of Freedom from Fear belong to?,National League for Democracy (NLD) party
6518099ee9d0434f85dcb655,Which subgenre of the blues is the artist of I Just Want to Make Love to You associated with?,Chicago blues
6f1845c2e66f440986029d51,When did the performer of Hymn for My Soul record With a Little Help From My Friends?,Early 1968
927b190c84384f8b9af578f0,When did the performer of Live at Woodstock record With a Little Help from My Friends?,Early 1968
94a8ecd922bc4760a6695833,What political party does the author of Freedom from Fear belong to?,National League for Democracy (NLD) party
306e4c30198f4ed4907b2345,What is the genre of the singer of The song Go Rest High on That Mountain?,bluegrass
b1fa005afb1f4d758de31002,Which subgenre of the blues is the singer of I Just Want to Make Love to You associated with?,Chicago blues
9771745897864ca5a9a45576,What did the war that is the main subject of Soldier Five inadvertently do in the early 1900s?,radicalize the Islamist movement
ec8f529cbeae43ceb447faf8,Which subgenre of the blues is the singer who sings the song i just want to make love to you associated with?,Chicago blues
a3e9a2f708cd4ebd9088e19e,Where did the future American President who made a national name serve?,Indiana Statehouse
3632b5f9141f43c6aaedf0f9,The singer of Hoochie Coochie Man is associated with which subgenre of the blues?,Chicago blues
0a72440d75424f22963e62b3,What did the war that Scott Speicher fought in inadvertently do in the early 1990s?,radicalize the Islamist movement
2956aabe3fa345c88fc8481f,What offspring was produced by the american president who made a national name?,John Scott Harrison
289ff8e7488349e7a310732e,Big Bill Morganfield's father is associated with which subgenre of the blues?,Chicago blues
2776d0179362405b8afdc4b6,What did the author of Freedom from Fear become a part of in Burma?,the Burmese parliament
0918c89a12204a688f5b2bbf,What is the record label of the artist who released the Rapper Gone Bad album?,Thizz Entertainment
3b6fdc46009d4afe9cb335a1,What subgenre of the blues is the singer of I Just Wanna Make Love to You associated with?,Chicago blues
5c5b7c6f9712443886fac706,When did the singer of the Wonder Years theme song record With a Little Help from My Friends?,Early 1968
0cb9f4ce452a499f89fd6f87,What did the sibling of Aung San Oo become a part of in Burma?,the Burmese parliament
64767416b8fc4356a84db8ac,When did the performer of Live in New York record With a Little Help From my Friends?,Early 1968
af5c1dc24559423f872608ac,When did the performer of Heart & Soul record With a Little Help from My Friends?,Early 1968
9000a66462cf474e8e92ce2a,Who is the manufacturer of the 747 plane bearing the name of the company that gives Seattle the nickname of Jet City?,Boeing Commercial Airplanes
fae1ef19b3be4dd9bdba2a4f,When did the person who sings the theme song to Wonder Years record With a Little Help From My Friends?,Early 1968
de577d8c1ae4410faee7b6b5,"Who is the manufacturer of the 747 aircraft, with the name of the company whose downturn drastically affected Seattle's economy?",Boeing Commercial Airplanes
4d952ca352e94c449148b318,When did the singer of Love Lifts Us Up Where We Belong record With a Little Help From My Friends?,Early 1968
da5c90df2c7f4518b91cc7bb,The musician who first recorded I'm Your Hoochie Cooche Man was part of what subgenre of the blues?,Chicago blues
545d67b466da4b8baebe3fb3,The performer of Forty Days and Forty Nights is known as the father of what type of blues?,Chicago blues
5e2b11e7a91a4a1ebac1ee2a,What is the political party of Aung San Oo's sibling?,National League for Democracy (NLD) party
0302a769dc6e453b90912b03,Who is the manufacturer of the aircraft with 747 in its name by the Chicago-headquartered company that was once in Seattle?,Boeing Commercial Airplanes
42a06e2e05844ded8f0afe4b,What subgenre of blues is associated with the performer of Rollin' Stone: The Golden Anniversary Collection?,Chicago blues
37fd5884afd74a46af3719ab,What is the record label of the artist of Back n da Hood?,Thizz Entertainment
c1ee963264274dfd80236b63,What is the primary musical genre of the singer-songwriter whose fifth studio album is One More Last Chance?,bluegrass
2953e9395a404dad94f42cbe,What subgenre of the blues is the singer-songwriter of Mannish Boy associated with?,Chicago blues
eeef36c02abc41cda5323068,"When was the statue of the second king of Israel, who became the symbol of an ideal king, moved inside?",1873
4bd7a7cda2bd4260b9809f2b,Where is Nick Anstead's job located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
9504268dd1544c9785e171dd,Who was the sibling of the singer who performed For the Duration?,Betty Clooney
8710fc3ae2ad4c439a0bc9ed,Who bore the screenwriter of the play An Ideal Husband is based on?,Jane Wilde
201553cd314142ee8dc4861e,Where is John Sidel's employer located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
2dd22abccc114b3ebe97b502,Who is the mother of Constance Lloyd 's spouse?,Jane Wilde
5a5082ddb1a34b8e972d95ff,Who is the child of the director of Thalattu Ketkuthamma?,Randhir Kapoor
27ebe9adebe24f60b8e4146c,Who is the mother of Vyvyan Holland's father?,Jane Wilde
15d7b8c8a77d44f5858adff0,Where is the school where Geoffrey Bell was educated located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
2002fb7eef07441e9e777bbb,Who exchanged nuptials with singer of 'Ol' '55?,Kathleen Brennan
cc5c4e50a5c74b8ab3cbbdaf,Who is the mother of Cyril Holland's father?,Jane Wilde
f002994c813142ff8eb9871e,Where is Eileen Barker's alma mater located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
c29034e2c52e432eb2e0ed60,Where is the school that employs Charles Stafford located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
ae5a5663ab78454099272b6d,Where is the university Edward Hugh attended located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
1b85b83a777a49abba29af4f,Where is the school that employs Patrick Dunleavy located?,"Westminster, central London, near the boundary between Covent Garden and Holborn"
847baba909f546b29008d86b,Who's the mother of The Happy Prince's screenwriter?,Jane Wilde
76c6e93706c841d6819d2d31,Who is the mother of The Importance of Being Earnest's writer?,Jane Wilde
456b10e2d4a946d1b30ba558,When did the performers of Comeback form?,1995
b67f499000934c3d8f561813,Who appoints the speaker of the political body that elects the speaker of lok sabha?,members of the Parliament
