question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Core,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,spirits.,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,remnants,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,are,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Animus,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,capable,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,of,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Retrieving,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,a,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,the,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,shifting,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,ancient,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,constructs,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,by,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,with,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,captured,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,is,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,for,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,its,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,War,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,War,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Golems,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,have,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,are,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,The,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,by,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,empire.,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
